9/4/2016 3:25,0-2571709,UNLIMITED-TRACK,35.29385,-122.20009
9/4/2016 3:24,0-2572643,UNLIMITED-TRACK,34.05736,-121.73236
9/4/2016 3:21,0-2571609,UNLIMITED-TRACK,35.2937,-122.20033
9/4/2016 3:02,0-2572666,UNLIMITED-TRACK,34.059,-121.73114
9/4/2016 2:55,0-2571709,UNLIMITED-TRACK,35.2924,-122.20221
9/4/2016 2:54,0-2572643,UNLIMITED-TRACK,34.05894,-121.7318
9/4/2016 2:52,0-2571609,UNLIMITED-TRACK,35.29225,-122.20236
9/4/2016 2:30,0-2572666,UNLIMITED-TRACK,34.06137,-121.72989
9/4/2016 2:25,0-2571709,UNLIMITED-TRACK,35.2909,-122.20375
9/4/2016 2:24,0-2572643,UNLIMITED-TRACK,34.06151,-121.72983
9/4/2016 2:24,0-2571609,UNLIMITED-TRACK,35.29086,-122.2038
9/4/2016 2:01,0-2572666,UNLIMITED-TRACK,34.06322,-121.72905
9/4/2016 1:55,0-2571709,UNLIMITED-TRACK,35.2894,-122.20461
9/4/2016 1:54,0-2572643,UNLIMITED-TRACK,34.06334,-121.72929
9/4/2016 1:52,0-2571609,UNLIMITED-TRACK,35.28909,-122.20482
9/4/2016 1:32,0-2572666,UNLIMITED-TRACK,34.06536,-121.72798
9/4/2016 1:24,0-2572643,UNLIMITED-TRACK,34.06583,-121.72869
9/4/2016 1:24,0-2571709,UNLIMITED-TRACK,35.28733,-122.20525
9/4/2016 1:24,0-2571609,UNLIMITED-TRACK,35.28732,-122.20525
9/4/2016 1:01,0-2572666,UNLIMITED-TRACK,34.06779,-121.72705
9/4/2016 0:54,0-2572643,UNLIMITED-TRACK,34.0683,-121.72708
9/4/2016 0:54,0-2571709,UNLIMITED-TRACK,35.28574,-122.20541
9/4/2016 0:52,0-2571609,UNLIMITED-TRACK,35.28567,-122.20543
9/4/2016 0:30,0-2572666,UNLIMITED-TRACK,34.07017,-121.72607
9/4/2016 0:26,0-2571709,UNLIMITED-TRACK,35.28451,-122.20596
9/4/2016 0:23,0-2571609,UNLIMITED-TRACK,35.28434,-122.20612
9/4/2016 0:02,0-2572666,UNLIMITED-TRACK,34.07246,-121.72487
9/3/2016 23:55,0-2571609,UNLIMITED-TRACK,35.28345,-122.2068
9/3/2016 23:54,0-2572643,UNLIMITED-TRACK,34.07148,-121.72579
9/3/2016 23:54,0-2571709,UNLIMITED-TRACK,35.28342,-122.20683
9/3/2016 23:30,0-2572666,UNLIMITED-TRACK,34.07524,-121.7233
9/3/2016 23:24,0-2571709,UNLIMITED-TRACK,35.28278,-122.20743
9/3/2016 23:24,0-2572643,UNLIMITED-TRACK,34.07584,-121.72292
9/3/2016 23:23,0-2571609,UNLIMITED-TRACK,35.28273,-122.20749
9/3/2016 23:01,0-2572666,UNLIMITED-TRACK,34.07848,-121.72185
9/3/2016 22:55,0-2571709,UNLIMITED-TRACK,35.28228,-122.20828
9/3/2016 22:54,0-2571609,UNLIMITED-TRACK,35.28229,-122.20836
9/3/2016 22:33,0-2572666,UNLIMITED-TRACK,34.08103,-121.72076
9/3/2016 22:25,0-2571709,UNLIMITED-TRACK,35.28249,-122.20966
9/3/2016 22:25,0-2572643,UNLIMITED-TRACK,34.08181,-121.72037
9/3/2016 22:23,0-2571609,UNLIMITED-TRACK,35.28256,-122.20976
9/3/2016 22:01,0-2572666,UNLIMITED-TRACK,34.08385,-121.71858
9/3/2016 21:55,0-2571709,UNLIMITED-TRACK,35.283,-122.21086
9/3/2016 21:54,0-2571609,UNLIMITED-TRACK,35.2831,-122.21101
9/3/2016 21:32,0-2572666,UNLIMITED-TRACK,34.08635,-121.71652
9/3/2016 21:25,0-2571709,UNLIMITED-TRACK,35.28426,-122.21219
9/3/2016 21:23,0-2571609,UNLIMITED-TRACK,35.28432,-122.21225
9/3/2016 21:22,0-2572643,UNLIMITED-TRACK,34.08751,-121.71603
9/3/2016 21:01,0-2572666,UNLIMITED-TRACK,34.0899,-121.71504
9/3/2016 20:56,0-2571709,UNLIMITED-TRACK,35.28551,-122.21352
9/3/2016 20:54,0-2571609,UNLIMITED-TRACK,35.28571,-122.21367
9/3/2016 20:52,0-2572643,UNLIMITED-TRACK,34.07957,-121.7138
9/3/2016 20:32,0-2572666,UNLIMITED-TRACK,34.09397,-121.71382
9/3/2016 20:26,0-2572643,UNLIMITED-TRACK,34.09496,-121.71382
9/3/2016 20:26,0-2571609,UNLIMITED-TRACK,35.28748,-122.21561
9/3/2016 20:25,0-2571709,UNLIMITED-TRACK,35.28749,-122.21567
9/3/2016 20:01,0-2572666,UNLIMITED-TRACK,34.09869,-121.71342
9/3/2016 19:55,0-2571709,UNLIMITED-TRACK,35.28925,-122.21842
9/3/2016 19:54,0-2571609,UNLIMITED-TRACK,35.28944,-122.21869
9/3/2016 19:33,0-2572666,UNLIMITED-TRACK,34.10285,-121.71399
9/3/2016 19:26,0-2572643,UNLIMITED-TRACK,34.09887,-121.71459
9/3/2016 19:26,0-2571709,UNLIMITED-TRACK,35.29069,-122.22198
