9/27/2016 20:36,0-2572044,UNLIMITED-TRACK,34.23724,-121.01225,,
9/27/2016 20:33,0-2571714,UNLIMITED-TRACK,34.23716,-121.01241,,
9/27/2016 20:32,0-2571969,UNLIMITED-TRACK,33.75467,-120.74518,,
9/27/2016 20:32,0-2571819,UNLIMITED-TRACK,33.84002,-121.07249,,
9/27/2016 20:22,0-2574334,UNLIMITED-TRACK,34.02693,-120.87836,,
9/27/2016 20:21,0-2573529,UNLIMITED-TRACK,33.75449,-120.74338,,
9/27/2016 20:21,0-2573760,UNLIMITED-TRACK,34.00071,-120.85881,,
9/27/2016 20:16,0-2572498,UNLIMITED-TRACK,34.00092,-120.8588,,
9/27/2016 20:11,0-2574327,UNLIMITED-TRACK,34.02721,-120.8786,,
9/27/2016 20:09,0-2573891,UNLIMITED-TRACK,33.84067,-121.06856,,
9/27/2016 20:04,0-2571714,UNLIMITED-TRACK,34.23619,-121.01471,,
